# main 53679a8
# go1.27.1 darwin/arm64, recorded 2026-09-04T16:02Z
# go test -run='^$' -bench=. -benchmem -benchtime=100ms -count=6
goos: darwin
goarch: arm64
pkg: github.com/joshmedeski/sesh/v2/lister
cpu: Apple M4 Max
BenchmarkKeystroke/n=1000-16        	     394	    307829 ns/op	  512557 B/op	    1420 allocs/op
BenchmarkKeystroke/n=1000-16        	     396	    306486 ns/op	  512556 B/op	    1420 allocs/op
BenchmarkKeystroke/n=1000-16        	     379	    309225 ns/op	  512547 B/op	    1420 allocs/op
BenchmarkFilterSessions/n=10/plain/empty-16         	  334758	       355.8 ns/op	    3072 B/op	       1 allocs/op
BenchmarkFilterSessions/n=10/plain/empty-16         	  347968	       348.9 ns/op	    3072 B/op	       1 allocs/op
BenchmarkFilterSessions/n=10/plain/empty-16         	  312486	       339.2 ns/op	    3072 B/op	       1 allocs/op
BenchmarkFilterSessions/n=10/plain/empty-16         	  367407	       342.7 ns/op	    3072 B/op	       1 allocs/op
BenchmarkFilterSessions/n=10/plain/empty-16         	  357532	       340.8 ns/op	    3072 B/op	       1 allocs/op
BenchmarkFilterSessions/n=10/plain/empty-16         	  354016	       346.5 ns/op	    3072 B/op	       1 allocs/op
BenchmarkFilterSessions/n=10/plain/1-char-16        	   56209	      2185 ns/op	    5568 B/op	      25 allocs/op
BenchmarkFilterSessions/n=10/plain/1-char-16        	   56163	      2181 ns/op	    5568 B/op	      25 allocs/op
BenchmarkFilterSessions/n=10/plain/1-char-16        	   56701	      3227 ns/op	    5568 B/op	      25 allocs/op
BenchmarkFilterSessions/n=10/plain/1-char-16        	   41794	      2734 ns/op	    5568 B/op	      25 allocs/op
BenchmarkFilterSessions/n=10/plain/1-char-16        	   54307	      2198 ns/op	    5568 B/op	      25 allocs/op
BenchmarkFilterSessions/n=10/plain/1-char-16        	   53887	      2196 ns/op	    5568 B/op	      25 allocs/op
BenchmarkFilterSessions/n=10/plain/3-char-16        	   52251	      2286 ns/op	    5720 B/op	      25 allocs/op
BenchmarkFilterSessions/n=10/plain/3-char-16        	   53077	      2291 ns/op	    5720 B/op	      25 allocs/op
BenchmarkFilterSessions/n=10/plain/3-char-16        	   52198	      2271 ns/op	    5720 B/op	      25 allocs/op
BenchmarkFilterSessions/n=10/plain/3-char-16        	   53593	      2276 ns/op	    5720 B/op	      25 allocs/op
BenchmarkFilterSessions/n=10/plain/3-char-16        	   53728	      2322 ns/op	    5720 B/op	      25 allocs/op
BenchmarkFilterSessions/n=10/plain/3-char-16        	   51954	      2321 ns/op	    5720 B/op	      25 allocs/op
BenchmarkFilterSessions/n=10/plain/no-match-16      	   99678	      1229 ns/op	     248 B/op	       8 allocs/op
BenchmarkFilterSessions/n=10/plain/no-match-16      	  106094	      1195 ns/op	     248 B/op	       8 allocs/op
BenchmarkFilterSessions/n=10/plain/no-match-16      	   96060	      1183 ns/op	     248 B/op	       8 allocs/op
BenchmarkFilterSessions/n=10/plain/no-match-16      	  109810	      1207 ns/op	     248 B/op	       8 allocs/op
BenchmarkFilterSessions/n=10/plain/no-match-16      	  100713	      1199 ns/op	     248 B/op	       8 allocs/op
BenchmarkFilterSessions/n=10/plain/no-match-16      	   97354	      1210 ns/op	     248 B/op	       8 allocs/op
BenchmarkFilterSessions/n=10/separator-aware/empty-16         	  332114	       346.0 ns/op	    3072 B/op	       1 allocs/op
BenchmarkFilterSessions/n=10/separator-aware/empty-16         	  363644	       349.6 ns/op	    3072 B/op	       1 allocs/op
BenchmarkFilterSessions/n=10/separator-aware/empty-16         	  358515	       346.9 ns/op	    3072 B/op	       1 allocs/op
BenchmarkFilterSessions/n=10/separator-aware/empty-16         	  336196	       348.2 ns/op	    3072 B/op	       1 allocs/op
BenchmarkFilterSessions/n=10/separator-aware/empty-16         	  337580	       345.5 ns/op	    3072 B/op	       1 allocs/op
BenchmarkFilterSessions/n=10/separator-aware/empty-16         	  353690	       347.1 ns/op	    3072 B/op	       1 allocs/op
BenchmarkFilterSessions/n=10/separator-aware/1-char-16        	   51277	      2230 ns/op	    5568 B/op	      25 allocs/op
BenchmarkFilterSessions/n=10/separator-aware/1-char-16        	   54380	      2181 ns/op	    5568 B/op	      25 allocs/op
BenchmarkFilterSessions/n=10/separator-aware/1-char-16        	   56037	      2224 ns/op	    5568 B/op	      25 allocs/op
BenchmarkFilterSessions/n=10/separator-aware/1-char-16        	   53702	      2252 ns/op	    5568 B/op	      25 allocs/op
BenchmarkFilterSessions/n=10/separator-aware/1-char-16        	   54501	      2230 ns/op	    5568 B/op	      25 allocs/op
BenchmarkFilterSessions/n=10/separator-aware/1-char-16        	   55572	      2207 ns/op	    5568 B/op	      25 allocs/op
BenchmarkFilterSessions/n=10/separator-aware/3-char-16        	   52275	      2284 ns/op	    5720 B/op	      25 allocs/op
BenchmarkFilterSessions/n=10/separator-aware/3-char-16        	   53979	      2290 ns/op	    5720 B/op	      25 allocs/op
BenchmarkFilterSessions/n=10/separator-aware/3-char-16        	   52021	      2314 ns/op	    5720 B/op	      25 allocs/op
BenchmarkFilterSessions/n=10/separator-aware/3-char-16        	   52545	      2355 ns/op	    5720 B/op	      25 allocs/op
BenchmarkFilterSessions/n=10/separator-aware/3-char-16        	   51370	      2370 ns/op	    5720 B/op	      25 allocs/op
BenchmarkFilterSessions/n=10/separator-aware/3-char-16        	   51471	      2317 ns/op	    5720 B/op	      25 allocs/op
BenchmarkFilterSessions/n=10/separator-aware/no-match-16      	   98024	      1232 ns/op	     248 B/op	       8 allocs/op
BenchmarkFilterSessions/n=10/separator-aware/no-match-16      	   99116	      1223 ns/op	     248 B/op	       8 allocs/op
BenchmarkFilterSessions/n=10/separator-aware/no-match-16      	   98179	      1224 ns/op	     248 B/op	       8 allocs/op
BenchmarkFilterSessions/n=10/separator-aware/no-match-16      	   98108	      1218 ns/op	     248 B/op	       8 allocs/op
BenchmarkFilterSessions/n=10/separator-aware/no-match-16      	   98977	      1219 ns/op	     248 B/op	       8 allocs/op
BenchmarkFilterSessions/n=10/separator-aware/no-match-16      	   95412	      1243 ns/op	     248 B/op	       8 allocs/op
BenchmarkFilterSessions/n=100/plain/empty-16                  	   25045	      4513 ns/op	   28672 B/op	       1 allocs/op
BenchmarkFilterSessions/n=100/plain/empty-16                  	   39114	      3161 ns/op	   28672 B/op	       1 allocs/op
BenchmarkFilterSessions/n=100/plain/empty-16                  	   37527	      3163 ns/op	   28672 B/op	       1 allocs/op
BenchmarkFilterSessions/n=100/plain/empty-16                  	   39426	      3051 ns/op	   28672 B/op	       1 allocs/op
BenchmarkFilterSessions/n=100/plain/empty-16                  	   38859	      3100 ns/op	   28672 B/op	       1 allocs/op
BenchmarkFilterSessions/n=100/plain/empty-16                  	   38270	      3095 ns/op	   28672 B/op	       1 allocs/op
BenchmarkFilterSessions/n=100/plain/1-char-16                 	    6163	     19399 ns/op	   50632 B/op	     109 allocs/op
BenchmarkFilterSessions/n=100/plain/1-char-16                 	    6040	     21668 ns/op	   50633 B/op	     109 allocs/op
BenchmarkFilterSessions/n=100/plain/1-char-16                 	    5664	     20830 ns/op	   50632 B/op	     109 allocs/op
BenchmarkFilterSessions/n=100/plain/1-char-16                 	    6426	     21011 ns/op	   50632 B/op	     109 allocs/op
BenchmarkFilterSessions/n=100/plain/1-char-16                 	    6024	     19985 ns/op	   50632 B/op	     109 allocs/op
BenchmarkFilterSessions/n=100/plain/1-char-16                 	    6351	     19713 ns/op	   50632 B/op	     109 allocs/op
BenchmarkFilterSessions/n=100/plain/3-char-16                 	    6105	     20578 ns/op	   52080 B/op	     109 allocs/op
BenchmarkFilterSessions/n=100/plain/3-char-16                 	    6010	     20245 ns/op	   52080 B/op	     109 allocs/op
BenchmarkFilterSessions/n=100/plain/3-char-16                 	    6172	     20006 ns/op	   52080 B/op	     109 allocs/op
BenchmarkFilterSessions/n=100/plain/3-char-16                 	    5924	     20093 ns/op	   52080 B/op	     109 allocs/op
BenchmarkFilterSessions/n=100/plain/3-char-16                 	    6177	     20479 ns/op	   52080 B/op	     109 allocs/op
BenchmarkFilterSessions/n=100/plain/3-char-16                 	    6118	     20513 ns/op	   52080 B/op	     109 allocs/op
BenchmarkFilterSessions/n=100/plain/no-match-16               	    9892	     11352 ns/op	     248 B/op	       8 allocs/op
BenchmarkFilterSessions/n=100/plain/no-match-16               	    9787	     10837 ns/op	     248 B/op	       8 allocs/op
BenchmarkFilterSessions/n=100/plain/no-match-16               	   10000	     10836 ns/op	     248 B/op	       8 allocs/op
BenchmarkFilterSessions/n=100/plain/no-match-16               	   10000	     11131 ns/op	     248 B/op	       8 allocs/op
BenchmarkFilterSessions/n=100/plain/no-match-16               	   10000	     10641 ns/op	     248 B/op	       8 allocs/op
BenchmarkFilterSessions/n=100/plain/no-match-16               	   10000	     10901 ns/op	     248 B/op	       8 allocs/op
BenchmarkFilterSessions/n=100/separator-aware/empty-16        	   37690	      3110 ns/op	   28672 B/op	       1 allocs/op
BenchmarkFilterSessions/n=100/separator-aware/empty-16        	   38820	      3128 ns/op	   28672 B/op	       1 allocs/op
BenchmarkFilterSessions/n=100/separator-aware/empty-16        	   38947	      3114 ns/op	   28672 B/op	       1 allocs/op
BenchmarkFilterSessions/n=100/separator-aware/empty-16        	   38953	      3235 ns/op	   28672 B/op	       1 allocs/op
BenchmarkFilterSessions/n=100/separator-aware/empty-16        	   37713	      3075 ns/op	   28672 B/op	       1 allocs/op
BenchmarkFilterSessions/n=100/separator-aware/empty-16        	   38692	      3084 ns/op	   28672 B/op	       1 allocs/op
BenchmarkFilterSessions/n=100/separator-aware/1-char-16       	    6031	     19239 ns/op	   50632 B/op	     109 allocs/op
BenchmarkFilterSessions/n=100/separator-aware/1-char-16       	    6435	     19435 ns/op	   50632 B/op	     109 allocs/op
BenchmarkFilterSessions/n=100/separator-aware/1-char-16       	    6548	     19629 ns/op	   50632 B/op	     109 allocs/op
BenchmarkFilterSessions/n=100/separator-aware/1-char-16       	    6060	     19830 ns/op	   50632 B/op	     109 allocs/op
BenchmarkFilterSessions/n=100/separator-aware/1-char-16       	    6343	     19989 ns/op	   50632 B/op	     109 allocs/op
BenchmarkFilterSessions/n=100/separator-aware/1-char-16       	    6240	     20151 ns/op	   50632 B/op	     109 allocs/op
BenchmarkFilterSessions/n=100/separator-aware/3-char-16       	    6169	     20333 ns/op	   52080 B/op	     109 allocs/op
BenchmarkFilterSessions/n=100/separator-aware/3-char-16       	    6236	     20543 ns/op	   52080 B/op	     109 allocs/op
BenchmarkFilterSessions/n=100/separator-aware/3-char-16       	    6058	     20401 ns/op	   52080 B/op	     109 allocs/op
BenchmarkFilterSessions/n=100/separator-aware/3-char-16       	    6072	     20310 ns/op	   52080 B/op	     109 allocs/op
BenchmarkFilterSessions/n=100/separator-aware/3-char-16       	    6358	     20317 ns/op	   52080 B/op	     109 allocs/op
BenchmarkFilterSessions/n=100/separator-aware/3-char-16       	    6501	     20201 ns/op	   52080 B/op	     109 allocs/op
BenchmarkFilterSessions/n=100/separator-aware/no-match-16     	   10000	     12108 ns/op	     248 B/op	       8 allocs/op
BenchmarkFilterSessions/n=100/separator-aware/no-match-16     	   10000	     11824 ns/op	     248 B/op	       8 allocs/op
BenchmarkFilterSessions/n=100/separator-aware/no-match-16     	   10000	     10993 ns/op	     248 B/op	       8 allocs/op
BenchmarkFilterSessions/n=100/separator-aware/no-match-16     	    9722	     10933 ns/op	     248 B/op	       8 allocs/op
BenchmarkFilterSessions/n=100/separator-aware/no-match-16     	   10000	     10839 ns/op	     248 B/op	       8 allocs/op
BenchmarkFilterSessions/n=100/separator-aware/no-match-16     	   10000	     10752 ns/op	     248 B/op	       8 allocs/op
BenchmarkFilterSessions/n=1000/plain/empty-16                 	    2605	     46039 ns/op	  286722 B/op	       1 allocs/op
BenchmarkFilterSessions/n=1000/plain/empty-16                 	    2656	     44964 ns/op	  286723 B/op	       1 allocs/op
BenchmarkFilterSessions/n=1000/plain/empty-16                 	    2707	     45301 ns/op	  286722 B/op	       1 allocs/op
BenchmarkFilterSessions/n=1000/plain/empty-16                 	    2718	     46756 ns/op	  286721 B/op	       1 allocs/op
BenchmarkFilterSessions/n=1000/plain/empty-16                 	    2586	     46432 ns/op	  286721 B/op	       1 allocs/op
BenchmarkFilterSessions/n=1000/plain/empty-16                 	    2613	     46067 ns/op	  286722 B/op	       1 allocs/op
BenchmarkFilterSessions/n=1000/plain/1-char-16                	     572	    207840 ns/op	  449691 B/op	     922 allocs/op
BenchmarkFilterSessions/n=1000/plain/1-char-16                	     582	    200494 ns/op	  449691 B/op	     922 allocs/op
BenchmarkFilterSessions/n=1000/plain/1-char-16                	     601	    197936 ns/op	  449693 B/op	     922 allocs/op
BenchmarkFilterSessions/n=1000/plain/1-char-16                	     602	    205912 ns/op	  449693 B/op	     922 allocs/op
BenchmarkFilterSessions/n=1000/plain/1-char-16                	     580	    202661 ns/op	  449694 B/op	     922 allocs/op
BenchmarkFilterSessions/n=1000/plain/1-char-16                	     602	    202588 ns/op	  449692 B/op	     922 allocs/op
BenchmarkFilterSessions/n=1000/plain/3-char-16                	     588	    207147 ns/op	  464100 B/op	     922 allocs/op
BenchmarkFilterSessions/n=1000/plain/3-char-16                	     595	    203416 ns/op	  464099 B/op	     922 allocs/op
BenchmarkFilterSessions/n=1000/plain/3-char-16                	     589	    205955 ns/op	  464099 B/op	     922 allocs/op
BenchmarkFilterSessions/n=1000/plain/3-char-16                	     595	    203722 ns/op	  464098 B/op	     922 allocs/op
BenchmarkFilterSessions/n=1000/plain/3-char-16                	     600	    205768 ns/op	  464100 B/op	     922 allocs/op
BenchmarkFilterSessions/n=1000/plain/3-char-16                	     592	    205066 ns/op	  464098 B/op	     922 allocs/op
BenchmarkFilterSessions/n=1000/plain/no-match-16              	    1000	    117813 ns/op	     248 B/op	       8 allocs/op
BenchmarkFilterSessions/n=1000/plain/no-match-16              	    1068	    112845 ns/op	     248 B/op	       8 allocs/op
BenchmarkFilterSessions/n=1000/plain/no-match-16              	     985	    113825 ns/op	     248 B/op	       8 allocs/op
BenchmarkFilterSessions/n=1000/plain/no-match-16              	    1036	    109148 ns/op	     248 B/op	       8 allocs/op
BenchmarkFilterSessions/n=1000/plain/no-match-16              	    1041	    110411 ns/op	     248 B/op	       8 allocs/op
BenchmarkFilterSessions/n=1000/plain/no-match-16              	    1118	    109768 ns/op	     248 B/op	       8 allocs/op
BenchmarkFilterSessions/n=1000/separator-aware/empty-16       	    3376	     43529 ns/op	  286721 B/op	       1 allocs/op
BenchmarkFilterSessions/n=1000/separator-aware/empty-16       	    2709	     44405 ns/op	  286721 B/op	       1 allocs/op
BenchmarkFilterSessions/n=1000/separator-aware/empty-16       	    2619	     46376 ns/op	  286721 B/op	       1 allocs/op
BenchmarkFilterSessions/n=1000/separator-aware/empty-16       	    2582	     46203 ns/op	  286721 B/op	       1 allocs/op
BenchmarkFilterSessions/n=1000/separator-aware/empty-16       	    2706	     45656 ns/op	  286720 B/op	       1 allocs/op
BenchmarkFilterSessions/n=1000/separator-aware/empty-16       	    2748	     45031 ns/op	  286721 B/op	       1 allocs/op
BenchmarkFilterSessions/n=1000/separator-aware/1-char-16      	     588	    201543 ns/op	  449692 B/op	     922 allocs/op
BenchmarkFilterSessions/n=1000/separator-aware/1-char-16      	     596	    203554 ns/op	  449693 B/op	     922 allocs/op
BenchmarkFilterSessions/n=1000/separator-aware/1-char-16      	     603	    201003 ns/op	  449693 B/op	     922 allocs/op
BenchmarkFilterSessions/n=1000/separator-aware/1-char-16      	     598	    261338 ns/op	  449694 B/op	     922 allocs/op
BenchmarkFilterSessions/n=1000/separator-aware/1-char-16      	     271	    512610 ns/op	  449700 B/op	     922 allocs/op
BenchmarkFilterSessions/n=1000/separator-aware/1-char-16      	     500	    232853 ns/op	  449696 B/op	     922 allocs/op
BenchmarkFilterSessions/n=1000/separator-aware/3-char-16      	     564	    215006 ns/op	  464098 B/op	     922 allocs/op
BenchmarkFilterSessions/n=1000/separator-aware/3-char-16      	     555	    210881 ns/op	  464098 B/op	     922 allocs/op
BenchmarkFilterSessions/n=1000/separator-aware/3-char-16      	     584	    210722 ns/op	  464098 B/op	     922 allocs/op
BenchmarkFilterSessions/n=1000/separator-aware/3-char-16      	     566	    212507 ns/op	  464098 B/op	     922 allocs/op
BenchmarkFilterSessions/n=1000/separator-aware/3-char-16      	     574	    208825 ns/op	  464100 B/op	     922 allocs/op
BenchmarkFilterSessions/n=1000/separator-aware/3-char-16      	     565	    217769 ns/op	  464098 B/op	     922 allocs/op
BenchmarkFilterSessions/n=1000/separator-aware/no-match-16    	     964	    124143 ns/op	     248 B/op	       8 allocs/op
BenchmarkFilterSessions/n=1000/separator-aware/no-match-16    	    1020	    117681 ns/op	     248 B/op	       8 allocs/op
BenchmarkFilterSessions/n=1000/separator-aware/no-match-16    	    1058	    112624 ns/op	     248 B/op	       8 allocs/op
BenchmarkFilterSessions/n=1000/separator-aware/no-match-16    	    1056	    120079 ns/op	     248 B/op	       8 allocs/op
BenchmarkFilterSessions/n=1000/separator-aware/no-match-16    	     994	    120885 ns/op	     248 B/op	       8 allocs/op
BenchmarkFilterSessions/n=1000/separator-aware/no-match-16    	    1074	    113559 ns/op	     248 B/op	       8 allocs/op
BenchmarkRankMatches/n=10/a-16                                	  808034	       143.4 ns/op	     776 B/op	       4 allocs/op
BenchmarkRankMatches/n=10/a-16                                	  897922	       144.1 ns/op	     776 B/op	       4 allocs/op
BenchmarkRankMatches/n=10/a-16                                	  751016	       146.3 ns/op	     776 B/op	       4 allocs/op
BenchmarkRankMatches/n=10/a-16                                	  780148	       147.9 ns/op	     776 B/op	       4 allocs/op
BenchmarkRankMatches/n=10/a-16                                	  769990	       150.7 ns/op	     776 B/op	       4 allocs/op
BenchmarkRankMatches/n=10/a-16                                	  852171	       148.5 ns/op	     776 B/op	       4 allocs/op
BenchmarkRankMatches/n=10/app-16                              	  855182	       143.0 ns/op	     776 B/op	       4 allocs/op
BenchmarkRankMatches/n=10/app-16                              	  910038	       142.8 ns/op	     776 B/op	       4 allocs/op
BenchmarkRankMatches/n=10/app-16                              	  875246	       142.3 ns/op	     776 B/op	       4 allocs/op
BenchmarkRankMatches/n=10/app-16                              	  856887	       146.6 ns/op	     776 B/op	       4 allocs/op
BenchmarkRankMatches/n=10/app-16                              	  795513	       149.5 ns/op	     776 B/op	       4 allocs/op
BenchmarkRankMatches/n=10/app-16                              	  852322	       145.7 ns/op	     776 B/op	       4 allocs/op
BenchmarkRankMatches/n=100/a-16                               	  109620	      1137 ns/op	    6280 B/op	       4 allocs/op
BenchmarkRankMatches/n=100/a-16                               	  110274	      1119 ns/op	    6280 B/op	       4 allocs/op
BenchmarkRankMatches/n=100/a-16                               	  110407	      1113 ns/op	    6280 B/op	       4 allocs/op
BenchmarkRankMatches/n=100/a-16                               	  114463	      1102 ns/op	    6280 B/op	       4 allocs/op
BenchmarkRankMatches/n=100/a-16                               	  112356	      1107 ns/op	    6280 B/op	       4 allocs/op
BenchmarkRankMatches/n=100/a-16                               	  111144	      1130 ns/op	    6280 B/op	       4 allocs/op
BenchmarkRankMatches/n=100/app-16                             	  109070	      1150 ns/op	    6280 B/op	       4 allocs/op
BenchmarkRankMatches/n=100/app-16                             	  104410	      1154 ns/op	    6280 B/op	       4 allocs/op
BenchmarkRankMatches/n=100/app-16                             	  106526	      1179 ns/op	    6280 B/op	       4 allocs/op
BenchmarkRankMatches/n=100/app-16                             	  109032	      1152 ns/op	    6280 B/op	       4 allocs/op
BenchmarkRankMatches/n=100/app-16                             	  108588	      1117 ns/op	    6280 B/op	       4 allocs/op
BenchmarkRankMatches/n=100/app-16                             	  109354	      1128 ns/op	    6280 B/op	       4 allocs/op
BenchmarkRankMatches/n=1000/a-16                              	    8032	     15017 ns/op	   65672 B/op	       4 allocs/op
BenchmarkRankMatches/n=1000/a-16                              	    9444	     14513 ns/op	   65672 B/op	       4 allocs/op
BenchmarkRankMatches/n=1000/a-16                              	    9183	     14675 ns/op	   65672 B/op	       4 allocs/op
BenchmarkRankMatches/n=1000/a-16                              	    9888	     14733 ns/op	   65672 B/op	       4 allocs/op
BenchmarkRankMatches/n=1000/a-16                              	    9709	     23485 ns/op	   65672 B/op	       4 allocs/op
BenchmarkRankMatches/n=1000/a-16                              	    8991	     14791 ns/op	   65672 B/op	       4 allocs/op
BenchmarkRankMatches/n=1000/app-16                            	    9001	     14952 ns/op	   65672 B/op	       4 allocs/op
BenchmarkRankMatches/n=1000/app-16                            	    9332	     14966 ns/op	   65672 B/op	       4 allocs/op
BenchmarkRankMatches/n=1000/app-16                            	    9152	     15031 ns/op	   65672 B/op	       4 allocs/op
BenchmarkRankMatches/n=1000/app-16                            	    9002	     15067 ns/op	   65672 B/op	       4 allocs/op
BenchmarkRankMatches/n=1000/app-16                            	    9349	     15219 ns/op	   65672 B/op	       4 allocs/op
BenchmarkRankMatches/n=1000/app-16                            	    8673	     15299 ns/op	   65672 B/op	       4 allocs/op
BenchmarkBuildItems/n=10/plain-16                             	  258422	       462.4 ns/op	    2688 B/op	       1 allocs/op
BenchmarkBuildItems/n=10/plain-16                             	  284340	       448.0 ns/op	    2688 B/op	       1 allocs/op
BenchmarkBuildItems/n=10/plain-16                             	  286878	       450.1 ns/op	    2688 B/op	       1 allocs/op
BenchmarkBuildItems/n=10/plain-16                             	  279356	       434.3 ns/op	    2688 B/op	       1 allocs/op
BenchmarkBuildItems/n=10/plain-16                             	  282327	       447.1 ns/op	    2688 B/op	       1 allocs/op
BenchmarkBuildItems/n=10/plain-16                             	  278179	       436.2 ns/op	    2688 B/op	       1 allocs/op
BenchmarkBuildItems/n=10/separator-aware-16                   	  187996	       673.3 ns/op	    3264 B/op	      21 allocs/op
BenchmarkBuildItems/n=10/separator-aware-16                   	  167917	       732.2 ns/op	    3264 B/op	      21 allocs/op
BenchmarkBuildItems/n=10/separator-aware-16                   	  180403	       663.5 ns/op	    3264 B/op	      21 allocs/op
BenchmarkBuildItems/n=10/separator-aware-16                   	  190154	       648.2 ns/op	    3264 B/op	      21 allocs/op
BenchmarkBuildItems/n=10/separator-aware-16                   	  183861	       661.0 ns/op	    3264 B/op	      21 allocs/op
BenchmarkBuildItems/n=10/separator-aware-16                   	  185914	       654.3 ns/op	    3264 B/op	      21 allocs/op
BenchmarkBuildItems/n=10/icons-16                             	  181582	       686.6 ns/op	    2688 B/op	       1 allocs/op
BenchmarkBuildItems/n=10/icons-16                             	  173754	       690.1 ns/op	    2688 B/op	       1 allocs/op
BenchmarkBuildItems/n=10/icons-16                             	  181632	       697.8 ns/op	    2688 B/op	       1 allocs/op
BenchmarkBuildItems/n=10/icons-16                             	  164847	       724.7 ns/op	    2688 B/op	       1 allocs/op
BenchmarkBuildItems/n=10/icons-16                             	  162398	       714.0 ns/op	    2688 B/op	       1 allocs/op
BenchmarkBuildItems/n=10/icons-16                             	  170713	       694.7 ns/op	    2688 B/op	       1 allocs/op
BenchmarkBuildItems/n=100/plain-16                            	   32055	      3734 ns/op	   27264 B/op	       1 allocs/op
BenchmarkBuildItems/n=100/plain-16                            	   32341	      3744 ns/op	   27264 B/op	       1 allocs/op
BenchmarkBuildItems/n=100/plain-16                            	   31884	      3742 ns/op	   27264 B/op	       1 allocs/op
BenchmarkBuildItems/n=100/plain-16                            	   32019	      3845 ns/op	   27264 B/op	       1 allocs/op
BenchmarkBuildItems/n=100/plain-16                            	   30337	      3948 ns/op	   27264 B/op	       1 allocs/op
BenchmarkBuildItems/n=100/plain-16                            	   29610	      3944 ns/op	   27264 B/op	       1 allocs/op
BenchmarkBuildItems/n=100/separator-aware-16                  	   18975	      6295 ns/op	   33024 B/op	     201 allocs/op
BenchmarkBuildItems/n=100/separator-aware-16                  	   19333	      6175 ns/op	   33024 B/op	     201 allocs/op
BenchmarkBuildItems/n=100/separator-aware-16                  	   19328	      6223 ns/op	   33024 B/op	     201 allocs/op
BenchmarkBuildItems/n=100/separator-aware-16                  	   19066	      6304 ns/op	   33024 B/op	     201 allocs/op
BenchmarkBuildItems/n=100/separator-aware-16                  	   19368	      6269 ns/op	   33024 B/op	     201 allocs/op
BenchmarkBuildItems/n=100/separator-aware-16                  	   10000	     12822 ns/op	   33024 B/op	     201 allocs/op
BenchmarkBuildItems/n=100/icons-16                            	   10000	     13550 ns/op	   27264 B/op	       1 allocs/op
BenchmarkBuildItems/n=100/icons-16                            	   18303	      6533 ns/op	   27264 B/op	       1 allocs/op
BenchmarkBuildItems/n=100/icons-16                            	   18705	      6488 ns/op	   27264 B/op	       1 allocs/op
BenchmarkBuildItems/n=100/icons-16                            	   18343	      6533 ns/op	   27264 B/op	       1 allocs/op
BenchmarkBuildItems/n=100/icons-16                            	   17718	      6785 ns/op	   27264 B/op	       1 allocs/op
BenchmarkBuildItems/n=100/icons-16                            	   18643	      6412 ns/op	   27264 B/op	       1 allocs/op
BenchmarkBuildItems/n=1000/plain-16                           	    3084	     40511 ns/op	  253953 B/op	       1 allocs/op
BenchmarkBuildItems/n=1000/plain-16                           	    2940	     62211 ns/op	  253953 B/op	       1 allocs/op
BenchmarkBuildItems/n=1000/plain-16                           	    2402	     47930 ns/op	  253953 B/op	       1 allocs/op
BenchmarkBuildItems/n=1000/plain-16                           	    2709	     41266 ns/op	  253953 B/op	       1 allocs/op
BenchmarkBuildItems/n=1000/plain-16                           	    2977	     41589 ns/op	  253953 B/op	       1 allocs/op
BenchmarkBuildItems/n=1000/plain-16                           	    2974	     41063 ns/op	  253953 B/op	       1 allocs/op
BenchmarkBuildItems/n=1000/separator-aware-16                 	    1677	     69488 ns/op	  312993 B/op	    2001 allocs/op
BenchmarkBuildItems/n=1000/separator-aware-16                 	    1726	     68082 ns/op	  312993 B/op	    2001 allocs/op
BenchmarkBuildItems/n=1000/separator-aware-16                 	    1726	     67949 ns/op	  312993 B/op	    2001 allocs/op
BenchmarkBuildItems/n=1000/separator-aware-16                 	    1816	     68869 ns/op	  312993 B/op	    2001 allocs/op
BenchmarkBuildItems/n=1000/separator-aware-16                 	    1690	     68800 ns/op	  312992 B/op	    2001 allocs/op
BenchmarkBuildItems/n=1000/separator-aware-16                 	    1786	     70214 ns/op	  312992 B/op	    2001 allocs/op
BenchmarkBuildItems/n=1000/icons-16                           	    1653	     71965 ns/op	  253952 B/op	       1 allocs/op
BenchmarkBuildItems/n=1000/icons-16                           	    1716	     69882 ns/op	  253952 B/op	       1 allocs/op
BenchmarkBuildItems/n=1000/icons-16                           	    1746	     69242 ns/op	  253952 B/op	       1 allocs/op
BenchmarkBuildItems/n=1000/icons-16                           	    1778	     69196 ns/op	  253953 B/op	       1 allocs/op
BenchmarkBuildItems/n=1000/icons-16                           	    1717	     71196 ns/op	  253952 B/op	       1 allocs/op
BenchmarkBuildItems/n=1000/icons-16                           	    1700	     79255 ns/op	  253952 B/op	       1 allocs/op
BenchmarkIconResolverWildcard/n=10/miss-16                    	   27333	      4345 ns/op	       0 B/op	       0 allocs/op
BenchmarkIconResolverWildcard/n=10/miss-16                    	   27772	      4363 ns/op	       0 B/op	       0 allocs/op
BenchmarkIconResolverWildcard/n=10/miss-16                    	   27537	      4354 ns/op	       0 B/op	       0 allocs/op
BenchmarkIconResolverWildcard/n=10/miss-16                    	   27256	      4323 ns/op	       0 B/op	       0 allocs/op
BenchmarkIconResolverWildcard/n=10/miss-16                    	   27150	      4374 ns/op	       0 B/op	       0 allocs/op
BenchmarkIconResolverWildcard/n=10/miss-16                    	   27826	      4299 ns/op	       0 B/op	       0 allocs/op
BenchmarkIconResolverWildcard/n=10/hit-last-16                	   27601	      4394 ns/op	       0 B/op	       0 allocs/op
BenchmarkIconResolverWildcard/n=10/hit-last-16                	   26878	      4428 ns/op	       0 B/op	       0 allocs/op
